wallet,deposit_count,deposit_usd,borrow_count,borrow_usd,repay_count,repay_usd,redeem_count,redeem_usd,liquidation_count,score
0x0030040e8d836ac3e546c354f9b373e70a14deeb,0,0.0,0,0.0,0,0.0,2,44888.71384039049,0,600
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,1,196.7159780669421,0,0.0,0,0.0,2,197.00198284009699,0,600
0x003094a91a3b5523bc601b221f80183bd347e9ae,2,2.259609878203447,0,0.0,0,0.0,0,0.0,0,600
0x05e49ad86a0bcb71ee7382f7e6b031a6ce0f6c89,1,1.1039158183900004,0,0.0,0,0.0,0,0.0,0,600
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,1,1.862989298047552,0,0.0,0,0.0,0,0.0,0,600
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,1,0.2045908664031135,0,0.0,0,0.0,0,0.0,0,600
0x0027c6cd01364a3c5d29f72269b36dfe85628193,1,1.8864509259060727,0,0.0,0,0.0,0,0.0,0,600
0x00283b611db7844cb5677b311afd67c8e3078518,1,7.201520673920151,0,0.0,0,0.0,0,0.0,0,600
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,1,0.03737532010034612,0,0.0,0,0.0,0,0.0,0,600
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,2,2.123490954986433,0,0.0,0,0.0,0,0.0,0,600
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,1,1.1058755718750977,0,0.0,0,0.0,0,0.0,0,600
0x05e0ecbd7d549036d64964e243edee92954a946b,1,1.1057282027738329,0,0.0,0,0.0,0,0.0,0,600
0x05e1bacfbc6ed227054401ae22f2ebe12fc98186,1,1.1161126994968444,0,0.0,0,0.0,0,0.0,0,600
0x05e1bad6e50b12c633410243d1f6f83e72fdb624,1,0.166913752562456,0,0.0,0,0.0,0,0.0,0,600
0x05e1c452e571e7edf1a5aab2fffb16de322cb373,2,2.259609878203447,0,0.0,0,0.0,0,0.0,0,600
0x05e36927724a9d523ebd1e1b7cedb0f259f455be,1,1.762322196559916,0,0.0,0,0.0,0,0.0,0,600
0x05e422ae83afc05e503c068f7be265bcd844170c,1,524.2327318563412,0,0.0,0,0.0,0,0.0,0,600
0x05e48184dd108b780714184f5e502137365add6f,1,1.0994337704320465,0,0.0,0,0.0,0,0.0,0,600
0x05dc3b4365d5f93d815a662f8c0825ec9cd34e72,1,0.15867170242597314,0,0.0,0,0.0,0,0.0,0,600
0x05dd84aa953d75c659147045260352d89941e75e,1,21.63348088260393,1,1.2567434695390198,0,0.0,1,21.24968797415242,0,600
0x05dde6c57ebb98610db7d17afe3ca6d963182b9b,5,656.413292408293,0,0.0,0,0.0,2,368.593244004691,0,600
0x05de6b96c344983c4ab6efea9fb0fb4b6a532e31,2,43.754411091405096,0,0.0,0,0.0,1,43.66499265471292,0,600
0x05def9275be6c09e67a37d6279d376836320c556,2,0.9986693554055672,0,0.0,0,0.0,0,0.0,0,600
0x05df207c31a393fe4ddece3dd48f00613727ca4c,2,0.05588185729671163,0,0.0,0,0.0,0,0.0,0,600
0x05df82067a9c386c6e940ae135504266c59d0ab4,0,0.0,0,0.0,0,0.0,1,100409.36763567445,0,600
0x05df96c1967cd2d0d6e7ea80cf110faa37aa3f3d,0,0.0,0,0.0,0,0.0,1,50.0924097450965,0,600
0x0197d7fafca118bc91f6854b9a2ceea94e676585,1,32.913527606437626,0,0.0,0,0.0,0,0.0,0,600
0x0198662302a3d7395714600e885d2ddf87c2f839,1,0.05343916587623867,1,0.005387012689136963,0,0.0,0,0.0,0,600
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1,1.7822300164579141,0,0.0,0,0.0,0,0.0,0,600
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1,1.0671024883769373,0,0.0,0,0.0,0,0.0,0,600
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1,1.0867374267510588,0,0.0,0,0.0,0,0.0,0,600
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1,1.6773428543139348,0,0.0,0,0.0,0,0.0,0,600
0x041d2d8af79a4cb0eacb2178c3981737d54b09df,1,0.013668613148358022,0,0.0,0,0.0,0,0.0,0,600
0x041e5962fc32eba702eaac10ff12c09ed2e1df07,1,0.4804776065392607,0,0.0,0,0.0,0,0.0,0,600
0x041f06e78104289331f5ea6633525c892612ceab,1,163.3827548223701,0,0.0,0,0.0,1,161.0656342611038,0,600
0x041fa6a56cc203b210dbad9ee45dc08c1f88aba3,1,10.133026140711664,0,0.0,0,0.0,0,0.0,0,600
0x019565863a1d126ace10976692665a0d5e3b57da,0,0.0,0,0.0,0,0.0,1,97.28419341828065,0,600
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,8,19.925716129331658,2,5.341683191319451,0,0.0,0,0.0,0,600
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1,1.5848677270563487,0,0.0,0,0.0,0,0.0,0,600
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,5,37.83436536320035,4,29.71392774539158,0,0.0,0,0.0,0,600
0x04164fbde8054cfa924a7ac4c7c4bbc33e605703,1,1.0376674856444341,0,0.0,0,0.0,0,0.0,0,600
0x0416aa2837f812cbd6432c4b4b024bccba7a15b7,1,1.0146943868398528,0,0.0,0,0.0,0,0.0,0,600
0x04181dfff000bfc513a53fec55cba4e71b855b1d,1,1.024457347707057,0,0.0,0,0.0,0,0.0,0,600
0x0419395ef65947b74ad9ccd1a9753251e72e411b,1,5.070849601952742,0,0.0,0,0.0,0,0.0,0,600
0x0419817d801bdd1e8ca7d197466b221de7f562a1,1,3.082873540800004,0,0.0,0,0.0,0,0.0,0,600
0x041984e127a4cfee89a7e4e82464de4b7eb3d2a8,4,34.18356475269992,0,0.0,0,0.0,1,14.001234769922196,0,600
0x041ce53ec91c31abe748169be86f4268de4c7bea,1,562.7022154116391,1,320.12015645262613,0,0.0,1,433.0361312214008,0,600
0x04134352a8ec8229ecf1dc81edee8ede5d8b5270,1,1.130727351458457,0,0.0,0,0.0,0,0.0,0,600
0x0413813b47562aadb9228778eaaa78f0c5f3e584,1,0.18114077815827892,0,0.0,0,0.0,0,0.0,0,600
0x0413d2c3e315749b7f3277fce702e1b4c7bca05a,2,2.259609878203447,0,0.0,0,0.0,0,0.0,0,600
0x0413d439285764e6469c06af90a2dcdc68a0ffca,0,0.0,0,0.0,0,0.0,1,9494.705834620367,0,600
0x04141280b93967bd4bca7f18de60bb1305609526,1,1.6339128296121,0,0.0,0,0.0,0,0.0,0,600
0x041461ca50137f4c93e312883eb9d6aa39fad454,1,3.037493578034266,0,0.0,0,0.0,0,0.0,0,600
0x04154fcfbb3dad4e2f3096e5b8952cd601e53c02,1,0.032729696308800134,1,0.004785043320000019,0,0.0,0,0.0,0,600
0x041596ce81fc702436a302f4963181ec2ab3b7dc,1,1.7685944490264776,0,0.0,0,0.0,0,0.0,0,600
0x042e43e600a23d5fd706abb79b823e3da629fe5f,1,1.1014191437632255,0,0.0,0,0.0,0,0.0,0,600
0x042e90603954c56a8438dedaf9efb70db4cd44cf,1,0.007997785884000012,0,0.0,0,0.0,0,0.0,0,600
0x043010c2d1e2a00abce741e5b2c5db778088380a,1,0.19898152258682175,0,0.0,0,0.0,0,0.0,0,600
0x0430b536135751ba80f45550007be68c6fe3db92,1,0.10858534668375855,1,0.05429270468405457,0,0.0,0,0.0,0,600
0x043110e9869de4eeea4b911c030cdccadc743025,1,1.0975396719139034,0,0.0,0,0.0,0,0.0,0,600
0x04323ff183af0dabfbd51ab6a4fbf8cb7842ede2,1,631.1534326949272,0,0.0,0,0.0,0,0.0,0,600
0x0433fa8caf0419698f7e06ce99a917bfdf24274a,1,0.11191814376473717,1,0.011191814376473716,0,0.0,0,0.0,0,600
0x042a2831f11d0366090da32bfcf16befe6473947,1,980.1410206851099,0,0.0,0,0.0,1,980.1412518339248,0,600
0x042b12e77388ca4f9c773b49efe98115b9c5839e,1,0.1769549161529797,0,0.0,0,0.0,0,0.0,0,600
0x042b66aa933ef8b395ac2e77498bc61215146a02,2,2.088000058764412,0,0.0,0,0.0,0,0.0,0,600
0x042ca8981305042407c7d27bafc373c005b8790e,1,0.1439339762100724,0,0.0,0,0.0,0,0.0,0,600
0x042cec428c52f9ef51b34d9576a2790d83ed1d0d,0,0.0,0,0.0,0,0.0,5,6.150932340416717e+23,0,600
0x042d60e7dc84756d93faa21a30aa8deff13fbae9,1,118.0748304495016,0,0.0,0,0.0,0,0.0,0,600
0x042d9ebf0e126b29824fffeb4fc4ba5393ce1975,3,4.733708140576366,0,0.0,0,0.0,0,0.0,0,600
0x042e091145d2e0f6273bb1e4a88f1f194dd97071,10,143.8968445115032,5,49.92756653271246,0,0.0,0,0.0,0,600
0x0423422bf2e02ac5c5bff7bb34463b9dc372946c,2,2.197506991895484,0,0.0,0,0.0,0,0.0,0,600
0x0423d92d98a4b1696b9329e5a39daf0772040497,1,0.017336832622200028,1,0.003768876657000006,0,0.0,0,0.0,0,600
0x0424e3bfffc7d7cd2cc06265c49497c695ae8175,1,1.000200655753678,0,0.0,0,0.0,1,0.9913650333146138,0,600
0x0428be07db700e3b25addff63567584a3b15fdcc,1,1.7081331753709257,0,0.0,0,0.0,0,0.0,0,600
0x04295ab7186c2cffba238bb7291b3984e0d181bd,2,10.922028146946184,0,0.0,0,0.0,0,0.0,0,600
0x0429e9a1931ae77fe39b6c17d7660382c85d28f2,1,1.133776952399309,0,0.0,0,0.0,0,0.0,0,600
0x019c429038894a1656ae2e9399769662bb4899d0,1,0.015854237614713926,1,0.0022509558575093108,0,0.0,0,0.0,0,600
0x019c829ea5392cedae3c91027c171420798ff9cf,1,0.03696253654481274,1,0.004258356744794095,0,0.0,0,0.0,0,600
0x019dd1181011ab3207b948cf9d00c0a011d33c74,1,190.49719343259963,0,0.0,0,0.0,0,0.0,0,600
0x01a0e0f98539cab8593c45f849c75f65b27dcb50,1,1.1925897750328687,0,0.0,0,0.0,0,0.0,0,600
0x04201b338004ce6ff88d230706f4ed567a3e0b39,1,5.89343835127459,0,0.0,0,0.0,0,0.0,0,600
0x0421f931c8d9c4a2fedf29771cf9d9102dfb3857,1,1.722224382856045,0,0.0,0,0.0,0,0.0,0,600
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,199.57474268387267,0,0.0,0,0.0,0,0.0,0,600
0x018fe0518c0a46855801280950fe0cc98ac96a77,1,0.09943187225064216,0,0.0,0,0.0,0,0.0,0,600
0x01905431efb225a63b873d8fa6f98b067df4a924,2,2.4667344432302047,0,0.0,0,0.0,0,0.0,0,600
0x0191c087cbf29aa1103c1010c470743264a052b1,1,0.010016389465626236,0,0.0,0,0.0,0,0.0,0,600
0x019287e476e382e9b733e089cb205b4dd255902a,1,53.43114767234561,0,0.0,0,0.0,0,0.0,0,600
0x019315575492be540e0d56306948b3180fe39788,1,0.11293072721828443,0,0.0,0,0.0,0,0.0,0,600
0x0193960db1204a3c0882225576c92b95af25092e,1,1.4610302049095605,0,0.0,0,0.0,0,0.0,0,600
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1,0.16940263384922724,0,0.0,0,0.0,0,0.0,0,600
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3,3.3554313405091163,0,0.0,0,0.0,0,0.0,0,600
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,1,93.8657742216882,0,0.0,0,0.0,0,0.0,0,600
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,1,0.015854237614713926,1,0.0022509558575093108,0,0.0,0,0.0,0,600
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,1.1048307191695121,0,0.0,0,0.0,0,0.0,0,600
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,0.027190271959200048,0,0.0,0,0.0,0,0.0,0,600
0x043a2e8b8f91d44821d8ebb0e29e83ba3b597d63,2,1021.0998264841656,1,268.26927660174067,0,0.0,0,0.0,0,600
0x043abfff63616d247b9247765b89f6c5b5fd94eb,6,69.29937052774372,2,25.131581630492306,0,0.0,1,11.330313973544152,0,600
0x043b3756dd9fe0dbd1bb5d4765fd1686dedf806a,1,0.99923672259822,0,0.0,0,0.0,0,0.0,0,600
0x043bd8f57401e46a5da19545ffb50370202cc179,1,0.01145981272873381,0,0.0,0,0.0,0,0.0,0,600
0x043c3bc6cb627217996f6fd26a87f4617e553a9d,1,0.16279044584613392,0,0.0,0,0.0,0,0.0,0,600
0x043e470cbaa1d9738b673ef66ea20d19da8a7f51,1,83.32909408346843,0,0.0,0,0.0,0,0.0,0,600
0x0434ec40799b578a132919fe319d18aae6415c27,2,33.03839754425712,0,0.0,0,0.0,0,0.0,0,600
0x04359cc145a3f8b1865959d4e904c8b4c15fb29a,1,0.09707325296626476,1,0.03203252680925421,0,0.0,0,0.0,0,600
0x043796319db3b8601013477f9473064f22df527c,0,0.0,0,0.0,0,0.0,4,1.5482556782075832e+20,0,600
0x0437e05b9fce3041a050ceafdea0b7b88af05cd9,1,0.1957669638278252,0,0.0,0,0.0,0,0.0,0,600
0x0437e5aaa2dbdf6fda5802e7fdeb52d888d1eb4a,1,1.1053036591632166,0,0.0,0,0.0,0,0.0,0,600
0x04386ac720b8204c01bd23497f4a63e2b209259a,5,3.0439909553693503,2,2.536313886242212e-05,0,0.0,0,0.0,0,600
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,335.9205894010808,0,0.0,0,0.0,0,0.0,0,600
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,0.9945834549572543,0,0.0,0,0.0,0,0.0,0,600
0x0181fb8d39d57383731eb0482249e780de07abde,1,0.011786397196000005,0,0.0,0,0.0,0,0.0,0,600
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,1,0.02977242189840008,1,0.004608734040000013,0,0.0,0,0.0,0,600
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,0,0.0,0,0.0,0,0.0,14,7.42273128229179e+21,0,600
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1,1.8579245666224367,0,0.0,0,0.0,0,0.0,0,600
0x04559672afdfbd152670d2f1f3f7d07cc3115089,2,2.259609878203447,0,0.0,0,0.0,0,0.0,0,600
0x04566bf9d24761ad1c8b9505bc801081a8159d64,2,2.1574354545537746,0,0.0,0,0.0,0,0.0,0,600
0x017d0c0429922121cf25b4abe519d64b953b9b72,1,0.0014369289909246408,1,0.00013650825413784087,0,0.0,0,0.0,0,600
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,1.105627753216127,0,0.0,0,0.0,0,0.0,0,600
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,1.127613228691909,0,0.0,0,0.0,0,0.0,0,600
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,0,0.0,0,0.0,0,0.0,1,547.1011287476275,0,600
0x017fe9a4c15da854133d4fd220948ac084f8ae14,2,94.90714871441685,1,12.361990926410497,0,0.0,0,0.0,0,600
0x044f1646303ed25521cbdae0f37ca2b65d898281,1,1.1132329847793654,0,0.0,0,0.0,0,0.0,0,600
0x044f4923a8251bf87281455eb95d030054771498,1,67.18919899329737,0,0.0,0,0.0,0,0.0,0,600
0x0450054af2245d1799292e4fc6c9da720822b417,4,192.5059395705163,2,76.87502101160197,0,0.0,0,0.0,0,600
0x0450c0df7db64b4793b9847384ab3b95dd7983d8,1,1.063666850599582,0,0.0,0,0.0,0,0.0,0,600
0x04526ea5982ca846bc7e4f87a1842f92e20d8995,1,0.18763434698853884,0,0.0,0,0.0,0,0.0,0,600
0x045407d52663df08276eaa6fd367f8608f76ddf8,0,0.0,0,0.0,0,0.0,1,156.12917192442256,0,600
0x043e9f48de29b4475b3088a69c6ae456cc8d94c1,1,813.5753869604151,0,0.0,0,0.0,0,0.0,0,600
0x043ea03b7942df22cea8227ed359eeb040acfaaa,1,1.0384449923563004,0,0.0,0,0.0,0,0.0,0,600
0x044009974d4a8ce81dd4b46a5ca98a772ed185a6,2,0.0028532803755200523,1,7.129217371304426e-05,0,0.0,0,0.0,0,600
0x04487b8a3e6aff2f2ff62c718de9198d51af7680,1,0.18055795002665143,0,0.0,0,0.0,0,0.0,0,600
0x04488eb67ce58d792983ff37f3c625a204323281,2,2.6668016439479763,0,0.0,0,0.0,0,0.0,0,600
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,0.012746645024139906,0,0.0,0,0.0,0,0.0,0,600
0x01772e50f13f21e6a278e692423c4d514837f9de,0,0.0,0,0.0,0,0.0,1,3976.507275782924,0,600
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,0.48939348293231516,0,0.0,0,0.0,0,0.0,0,600
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,1.1534503816611006,0,0.0,0,0.0,0,0.0,0,600
0x017b176e25cf8685d25f085a8331fec5352a58ec,1,1.8516512691304574,0,0.0,0,0.0,0,0.0,0,600
0x017b9472e9dd28e7c11822603b9d2eeb41037165,2,1.049522867276225,0,0.0,0,0.0,0,0.0,0,600
0x0464a891a517c2be0bca86470b74babc985e9141,1,0.0014670651749089886,1,0.00027751024648204486,0,0.0,0,0.0,0,600
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,243.35057204144113,0,0.0,0,0.0,0,0.0,0,600
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,0.010027345244543639,0,0.0,0,0.0,0,0.0,0,600
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,0.10016389465626237,0,0.0,0,0.0,0,0.0,0,600
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,0.21883724150101144,0,0.0,0,0.0,0,0.0,0,600
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,1,1.1302775100117666,1,0.2260555020023533,0,0.0,0,0.0,0,600
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,0.012759067353368066,0,0.0,0,0.0,0,0.0,0,600
0x045c7ea70b3faec4b39b6f0c91e12cfd026acbfd,1,1.5761224726056393,0,0.0,0,0.0,0,0.0,0,600
0x060a8f894509c0d83fa2c5dfe01cca5d3a83ef6a,3,3.235971844674331,0,0.0,0,0.0,0,0.0,0,600
0x045fbe9cadc98c9d8935e3788303ab70328960a0,10,843.4924288996996,3,8.350486885716782,0,0.0,1,213.34184868551728,0,600
0x0462096a2631fa4974713f0c0e29b43b510f6570,1,1.0489999385043727,0,0.0,0,0.0,0,0.0,0,600
0x04621637c3a72db27d6f1fc1352480fd4d1e7b06,1,0.07936208611409179,0,0.0,0,0.0,0,0.0,0,600
0x0462d63693c30e73e3646ade6f0aa44ea307832a,1,0.00012009880200000023,0,0.0,0,0.0,0,0.0,0,600
0x04631f939c69d8660c648b56b6e10595f0255b10,1,0.049876382772495724,0,0.0,0,0.0,0,0.0,0,600
0x0463a70679a6afea907a90c84d732123c7311710,1,1.021323906304927,0,0.0,0,0.0,0,0.0,0,600
0x04569a1012ee1dd1573763dc024a99ef43db417f,1,0.012432121394827385,0,0.0,0,0.0,0,0.0,0,600
0x0456b014da02c47c722742426192f8a0f4114923,2,1.5258770139011029,1,0.5036885832111353,0,0.0,0,0.0,0,600
0x000000007858e6f2668e1e06111cfa24403a5466,1,0.14216066648145406,0,0.0,0,0.0,0,0.0,0,600
0x0459dda9eb7062e6fdca6293a4c363722fca6102,0,0.0,0,0.0,0,0.0,11,1699420.5140673486,0,600
0x045a6e99eaeb27069d2803ab28f2598cd03f016e,0,0.0,0,0.0,0,0.0,1,2352.2711655610947,0,600
0x045a7405a16dc5591c263795f227032893ba76f5,1,0.20344361299291522,0,0.0,0,0.0,0,0.0,0,600
0x045b0d7cd8e143619bd67623cf7129e1980fb492,139,43.21394936587186,0,0.0,0,0.0,7,35.677982963601046,0,600
0x045bedc7e03b75fcc818d423b3ef90c2f0ab8939,1,0.18452956705529594,0,0.0,0,0.0,0,0.0,0,600
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,158.7474680189832,0,0.0,0,0.0,0,0.0,0,600
0x016d4da7c7cd614cd50149a373873ff090b9782e,1,0.022730475876687938,1,0.011365237938343969,0,0.0,0,0.0,0,600
0x016e9e2497544790d71411911b187cbd26b43458,4,2.0172641988562883,2,8.640530098490249e-06,0,0.0,0,0.0,0,600
0x016ee55de225b15958c5b2f2cdd8c554621d2639,2,58.22087038258863,0,0.0,0,0.0,2,59.71389560311002,0,600
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1.021323906304927,0,0.0,0,0.0,0,0.0,0,600
0x00000001a0f57e850c9db68b4a9bc34677437c5c,1,1.7666525037857388,0,0.0,0,0.0,0,0.0,0,600
0x0170a247571e889d011327477b751f2e42c5baa4,1,0.0014263896373356588,1,9.271532645656375e-05,0,0.0,0,0.0,0,600
0x00000a9c78912badb92d73b6ed26456e11def5eb,1,1.6927543127773312,0,0.0,0,0.0,0,0.0,0,600
0x0473652f955accfa58787ba2770198826bee9f93,1,10.489229381641634,0,0.0,0,0.0,0,0.0,0,600
0x01680c4acff13811644c8ccb03227bd47d3fc208,1,0.015854237614713926,1,0.0022509558575093108,0,0.0,0,0.0,0,600
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,0.1629363621608802,0,0.0,0,0.0,0,0.0,0,600
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,1.5442883991432905,0,0.0,0,0.0,0,0.0,0,600
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,0.011411119068000025,0,0.0,0,0.0,0,0.0,0,600
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2.2261297272924234,0,0.0,0,0.0,0,0.0,0,600
0x016a12805434a815a943c7c7251a483561d63fa3,1,0.011883860088766483,0,0.0,0,0.0,0,0.0,0,600
0x046990dba8e405d8e195db1038b792279c56d7b6,1,1.0602777952185822,0,0.0,0,0.0,0,0.0,0,600
0x046a5a52eb9cd49f80fe73542e46dc675ae6cb0e,1,2.0032778931252473,0,0.0,0,0.0,0,0.0,0,600
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,1,538.9228420842662,0,0.0,0,0.0,0,0.0,0,600
0x046bdeec373e1d675c0d97af29195b63fc403729,1,0.12420148464937945,0,0.0,0,0.0,0,0.0,0,600
0x046f3d4ac4df2caa030714b79958661e04566b6e,1,0.18926655519962454,0,0.0,0,0.0,0,0.0,0,600
0x046f8f1897b93398cd8b495e81ef0ababfe11d68,1,1.2619467631159276,0,0.0,0,0.0,0,0.0,0,600
0x00001bc47f0973f794f79c16121cee879e272d6a,0,0.0,0,0.0,0,0.0,4,53501.44012314356,0,600
0x0471576d6dc3e08b74de7408bcf406b5763a9eb7,2,2.010646071282517,0,0.0,0,0.0,0,0.0,0,600
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,1,1.0066163275141833,1,0.10066163275141832,0,0.0,0,0.0,0,600
0x0466354046c9f28cb0a6d9648c2b41609d24e050,1,0.18833697327463428,0,0.0,0,0.0,0,0.0,0,600
0x0466c8e551c53ea1d554ea1dbfd32f154ab7f089,1,145.00427072230246,0,0.0,0,0.0,0,0.0,0,600
0x0467016de27a199a3372f3f9a71700ae09e515e8,1,1.0092680591245935,0,0.0,0,0.0,0,0.0,0,600
0x0000897253cc85f7547317eb2080b36b3255687a,1,466.18576206638966,0,0.0,0,0.0,1,465.53240002876504,0,600
0x04688b862e4343986ab317fcbba865dfab1a4bb3,1,1.1085454206001681,0,0.0,0,0.0,0,0.0,0,600
0x0468c74ae65de29f1bc104d97560ae26ae7069fe,1,77.89477186277453,0,0.0,0,0.0,0,0.0,0,600
0x04697ab4b870d72ede8040dccb9186a58d16161c,2,1.1067969323244375,0,0.0,0,0.0,0,0.0,0,600
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1,1.0832008974371772,0,0.0,0,0.0,0,0.0,0,600
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1,513.7185288242465,0,0.0,0,0.0,0,0.0,0,600
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1,1.0113402976653323,0,0.0,0,0.0,0,0.0,0,600
0x015c78dd45b469a2ae94c93b426d283c2ee42849,1,0.0297446104800001,1,0.004957435080000017,0,0.0,0,0.0,0,600
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1,1.1088535890870475,0,0.0,0,0.0,0,0.0,0,600
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,1,0.011365237938343969,1,0.005682618957804215,0,0.0,0,0.0,0,600
0x016005883a46adc829445c752df6e957dec2c7fa,1,1.121730156774264,0,0.0,0,0.0,0,0.0,0,600
0x0000b252c943089fbba5554a1d196ef79bc77e4f,1,1.116218296466259,0,0.0,0,0.0,0,0.0,0,600
0x0480b924a6f1018863e318af33c15f01619b7f2f,0,0.0,0,0.0,0,0.0,3,1331902.9443757567,0,600
0x04819393b5f4bc198c2b68c4671c9b0dea36a68e,1,1.101858350476129,0,0.0,0,0.0,0,0.0,0,600
0x048257c85f457a6b22a30db67cc781676fa521c8,1,1.0953925016955417,0,0.0,0,0.0,0,0.0,0,600
0x0000ce08fa224696a819877070bf378e8b131acf,3,1943.2214782403357,1,1257.932658028036,0,0.0,10,1.492514578973147e+21,0,600
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2,15.303682369638128,0,0.0,0,0.0,0,0.0,0,600
0x0155d9e1e729fac583413952d6c4040c8d385584,1,1.1582162993574678,0,0.0,0,0.0,0,0.0,0,600
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,0,0.0,0,0.0,0,0.0,1,2068000.9228473718,0,600
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1,0.09016403728732367,0,0.0,0,0.0,0,0.0,0,600
0x04777caf984db9a9b94b031a72ca250ae885654b,1,0.009965307561669988,0,0.0,0,0.0,0,0.0,0,600
0x04778c5867ccc6951cd5bb15583f59a545c77262,2,1.0948607005517812,0,0.0,0,0.0,0,0.0,0,600
0x002379916ac42a432f3b53f16782d33267debb4c,1,1.1886507952922616,0,0.0,0,0.0,0,0.0,0,600
0x0479d748dc2516d61c04d4665b8d05d035d4dc95,15,53.06177314298431,0,0.0,0,0.0,1,28.07924748381202,0,600
0x047aa912135e7dacd4f761ce2de485eca88c096e,6,2.8098070809952924,0,0.0,0,0.0,0,0.0,0,600
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,2,2.259609878203447,0,0.0,0,0.0,0,0.0,0,600
0x047c4b0d781af5af9d64c16fb0c75cfd9ae1b365,1,1.7687686970076288,0,0.0,0,0.0,0,0.0,0,600
0x047f36f975bf17d79ee15d96fbadacf6c0e49dcc,2,3.7681009243852333,0,0.0,0,0.0,0,0.0,0,600
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1,1.883451559732462,0,0.0,0,0.0,1,8.085048571230041e+20,0,600
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,5.053074836147247,0,0.0,0,0.0,0,0.0,0,600
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,3.8488730140103957,0,0.0,0,0.0,0,0.0,0,600
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,1.0939297118855962,0,0.0,0,0.0,0,0.0,0,600
0x017252042524df387a7ed994d41d7bde44f4670a,2,4.235820781910182,0,0.0,0,0.0,0,0.0,0,600
0x0172e05392aba65366c4dbbb70d958bbf43304e4,2,4.984098870415107e-05,0,0.0,0,0.0,14,7.102583253037e+23,0,600
0x0474101e1a5926a9d7295f80d2a7e4617dc6bf53,1,223.21399247217732,1,112.61013686517731,0,0.0,0,0.0,0,600
0x0475804706c2128de587e400bd725b75eec84839,2,0.014377539465282195,0,0.0,0,0.0,0,0.0,0,600
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1,9.473175091519643e-13,0,0.0,0,0.0,0,0.0,0,600
